,T1_TeamID,T2_TeamID,Pred,Team1,Team2
52,3376,3393,0.9354029486063882,South Carolina,Syracuse
53,3376,3181,0.9168855102848381,South Carolina,Duke
54,3376,3242,0.9323686345271398,South Carolina,Kansas
55,3376,3276,0.9416061927514675,South Carolina,Michigan
56,3376,3350,0.8781849124459267,South Carolina,Richmond
57,3376,3112,0.9322457735968983,South Carolina,Arizona
58,3376,3162,0.9261513752523742,South Carolina,Columbia
59,3376,3267,0.9492574350846397,South Carolina,Marshall
60,3376,3238,0.9721292507398556,South Carolina,Jackson St
61,3376,3263,0.9629802749434253,South Carolina,Maine
62,3376,3394,0.9805892811015727,South Carolina,TAM C. Christi
63,3376,3357,0.978607969327904,South Carolina,Sacred Heart
64,3376,3435,0.9334706158443806,South Carolina,Vanderbilt
65,3376,3404,0.9838697513663658,South Carolina,TN Martin
66,3376,3120,0.948694775293629,South Carolina,Auburn
67,3323,3376,0.15596089042195788,Notre Dame,South Carolina
68,3323,3333,0.5403662588726497,Notre Dame,Oregon St
69,3323,3231,0.4185575630241261,Notre Dame,Indiana
70,3323,3328,0.7195792849293012,Notre Dame,Oklahoma
71,3323,3304,0.7754077903766896,Notre Dame,Nebraska
72,3323,3279,0.7221025998172079,Notre Dame,Mississippi
73,3323,3314,0.8067499737075079,Notre Dame,North Carolina
74,3323,3277,0.6748794890191812,Notre Dame,Michigan St
75,3323,3266,0.7386864717400914,Notre Dame,Marquette
76,3323,3401,0.8093960647409028,Notre Dame,Texas A&M
77,3323,3195,0.6819614769248699,Notre Dame,FL Gulf Coast
78,3323,3193,0.6537540629349696,Notre Dame,Fairfield
79,3323,3186,0.8368620995521342,Notre Dame,E Washington
80,3323,3245,0.8778917767846139,Notre Dame,Kent
81,3323,3342,0.974923735531749,Notre Dame,Presbyterian
82,3323,3400,0.2599945644041641,Notre Dame,Texas
83,3323,3390,0.33176064596658766,Notre Dame,Stanford
84,3323,3301,0.5529719284848276,Notre Dame,NC State
85,3323,3211,0.37847511537904827,Notre Dame,Gonzaga
86,3323,3428,0.6128476402668341,Notre Dame,Utah
87,3323,3397,0.7888974847052819,Notre Dame,Tennessee
88,3323,3235,0.742414897094112,Notre Dame,Iowa St
89,3323,3104,0.6456061732571154,Notre Dame,Alabama
90,3323,3199,0.7708649287025311,Notre Dame,Florida St
91,3323,3268,0.7867165620045999,Notre Dame,Maryland
92,3323,3453,0.7223834812094265,Notre Dame,WI Green Bay
93,3323,3355,0.7039840910428345,Notre Dame,S Dakota St
94,3323,3414,0.9296865308137482,Notre Dame,UC Irvine
95,3323,3151,0.8122100299875363,Notre Dame,Chattanooga
96,3323,3313,0.8638674828648586,Notre Dame,Norfolk St
97,3323,3180,0.922754671495517,Notre Dame,Drexel
98,3323,3234,0.32519116904038425,Notre Dame,Iowa
99,3323,3417,0.4462946881374754,Notre Dame,UCLA
100,3323,3261,0.4180909807495841,Notre Dame,LSU
101,3323,3243,0.5185887639456664,Notre Dame,Kansas St
102,3323,3160,0.6288339048380014,Notre Dame,Colorado
103,3323,3257,0.682556403658698,Notre Dame,Louisville
104,3323,3166,0.5741847233905191,Notre Dame,Creighton
105,3323,3452,0.6197788749634183,Notre Dame,West Virginia
106,3323,3343,0.5727560198129631,Notre Dame,Princeton
107,3323,3424,0.47964247232849055,Notre Dame,UNLV
108,3323,3292,0.7074402772494848,Notre Dame,MTSU
109,3323,3179,0.6559490463173434,Notre Dame,Drake
110,3323,3339,0.9069428945686254,Notre Dame,Portland
111,3323,3349,0.9125698819905637,Notre Dame,Rice
112,3323,3465,0.8211676316016487,Notre Dame,Cal Baptist
113,3323,3221,0.9571033946696396,Notre Dame,Holy Cross
114,3323,3425,0.5148746800740148,Notre Dame,USC
115,3323,3326,0.46773215816999275,Notre Dame,Ohio St
116,3323,3163,0.3258609098065448,Notre Dame,Connecticut
117,3323,3439,0.554550066640909,Notre Dame,Virginia Tech
118,3323,3124,0.6227668257498852,Notre Dame,Baylor
119,3323,3393,0.7697896670224067,Notre Dame,Syracuse
120,3323,3181,0.7172143907434041,Notre Dame,Duke
121,3323,3242,0.7967081936726517,Notre Dame,Kansas
122,3323,3276,0.8153386671872401,Notre Dame,Michigan
123,3323,3350,0.549179402220006,Notre Dame,Richmond
124,3323,3112,0.8077808014904919,Notre Dame,Arizona
125,3323,3162,0.7105605569543558,Notre Dame,Columbia
126,3323,3267,0.7971586559018713,Notre Dame,Marshall
127,3323,3238,0.8985008767962168,Notre Dame,Jackson St
128,3323,3263,0.9035335148175758,Notre Dame,Maine
129,3323,3394,0.949560187714907,Notre Dame,TAM C. Christi
130,3323,3357,0.93987086813176,Notre Dame,Sacred Heart
131,3323,3435,0.8040282112331929,Notre Dame,Vanderbilt
132,3323,3404,0.9636668028209705,Notre Dame,TN Martin
133,3323,3120,0.8354866996053152,Notre Dame,Auburn
134,3333,3376,0.15659625054395887,Oregon St,South Carolina
135,3333,3323,0.45963374112735034,Oregon St,Notre Dame
136,3333,3231,0.389868639229897,Oregon St,Indiana
137,3333,3328,0.730167375433671,Oregon St,Oklahoma
138,3333,3304,0.7648754076663844,Oregon St,Nebraska
139,3333,3279,0.7011373321653013,Oregon St,Mississippi
140,3333,3314,0.7991915878490233,Oregon St,North Carolina
141,3333,3277,0.6713061774344176,Oregon St,Michigan St
142,3333,3266,0.7276319334010094,Oregon St,Marquette
143,3333,3401,0.7982522971705941,Oregon St,Texas A&M
144,3333,3195,0.6433452731115556,Oregon St,FL Gulf Coast
145,3333,3193,0.617258161965967,Oregon St,Fairfield
146,3333,3186,0.8129334840577964,Oregon St,E Washington
147,3333,3245,0.8843111155253147,Oregon St,Kent
148,3333,3342,0.9726766819348571,Oregon St,Presbyterian
149,3333,3400,0.23423686738672933,Oregon St,Texas
150,3333,3390,0.30892374169207437,Oregon St,Stanford
151,3333,3301,0.5161007718554977,Oregon St,NC State
152,3333,3211,0.35793971992006546,Oregon St,Gonzaga
153,3333,3428,0.5961587726181832,Oregon St,Utah
154,3333,3397,0.8061834993780006,Oregon St,Tennessee
155,3333,3235,0.7632433830259644,Oregon St,Iowa St
156,3333,3104,0.6297661073258738,Oregon St,Alabama
157,3333,3199,0.7853504746158937,Oregon St,Florida St
158,3333,3268,0.8038073519791638,Oregon St,Maryland
159,3333,3453,0.6750176239385456,Oregon St,WI Green Bay
160,3333,3355,0.6622594064182677,Oregon St,S Dakota St
161,3333,3414,0.9153325373996177,Oregon St,UC Irvine
162,3333,3151,0.770800327724344,Oregon St,Chattanooga
163,3333,3313,0.8407544573454222,Oregon St,Norfolk St
164,3333,3180,0.9208887407258093,Oregon St,Drexel
165,3333,3234,0.32658552381960093,Oregon St,Iowa
166,3333,3417,0.41245049397347255,Oregon St,UCLA
167,3333,3261,0.38072803107270986,Oregon St,LSU
168,3333,3243,0.48983810741343675,Oregon St,Kansas St
169,3333,3160,0.622906128088385,Oregon St,Colorado
170,3333,3257,0.666157492735318,Oregon St,Louisville
171,3333,3166,0.5406682654067906,Oregon St,Creighton
172,3333,3452,0.589697675040569,Oregon St,West Virginia
173,3333,3343,0.5193649360541883,Oregon St,Princeton
174,3333,3424,0.4369771459590679,Oregon St,UNLV
175,3333,3292,0.6536447329416617,Oregon St,MTSU
176,3333,3179,0.6541741504759477,Oregon St,Drake
177,3333,3339,0.9154738743320261,Oregon St,Portland
178,3333,3349,0.9182005651357299,Oregon St,Rice
179,3333,3465,0.8038684280837755,Oregon St,Cal Baptist
180,3333,3221,0.9526557675643084,Oregon St,Holy Cross
181,3333,3425,0.4975011908015205,Oregon St,USC
182,3333,3326,0.4253424086192146,Oregon St,Ohio St
183,3333,3163,0.30448115440665746,Oregon St,Connecticut
184,3333,3439,0.5185367738249467,Oregon St,Virginia Tech
185,3333,3124,0.5864879300947061,Oregon St,Baylor
186,3333,3393,0.7448461663118601,Oregon St,Syracuse
187,3333,3181,0.7144922718492174,Oregon St,Duke
188,3333,3242,0.80554119742684,Oregon St,Kansas
189,3333,3276,0.8189659716177513,Oregon St,Michigan
190,3333,3350,0.539260289443629,Oregon St,Richmond
191,3333,3112,0.8133708211905974,Oregon St,Arizona
192,3333,3162,0.6868849891221329,Oregon St,Columbia
193,3333,3267,0.7926226392330644,Oregon St,Marshall
194,3333,3238,0.8822379092195174,Oregon St,Jackson St
195,3333,3263,0.8835137818037384,Oregon St,Maine
196,3333,3394,0.9435263425285709,Oregon St,TAM C. Christi
197,3333,3357,0.9299554638457876,Oregon St,Sacred Heart
198,3333,3435,0.8022990545063234,Oregon St,Vanderbilt
199,3333,3404,0.9610800344664461,Oregon St,TN Martin
200,3333,3120,0.8236085408791559,Oregon St,Auburn
201,3231,3376,0.19294044028309482,Indiana,South Carolina
202,3231,3323,0.5814424369758739,Indiana,Notre Dame
203,3231,3333,0.610131360770103,Indiana,Oregon St
204,3231,3328,0.8035963556811643,Indiana,Oklahoma
205,3231,3304,0.8372165504664617,Indiana,Nebraska
206,3231,3279,0.7956828112680445,Indiana,Mississippi
207,3231,3314,0.8459779941479173,Indiana,North Carolina
208,3231,3277,0.7513831022027886,Indiana,Michigan St
209,3231,3266,0.8007705069726153,Indiana,Marquette
210,3231,3401,0.8495658549943828,Indiana,Texas A&M
211,3231,3195,0.744181154625868,Indiana,FL Gulf Coast
212,3231,3193,0.7423174670147038,Indiana,Fairfield
213,3231,3186,0.8836025859362333,Indiana,E Washington
214,3231,3245,0.9067688799014662,Indiana,Kent
215,3231,3342,0.9780480234687245,Indiana,Presbyterian
216,3231,3400,0.3393380621648066,Indiana,Texas
217,3231,3390,0.42476771110714406,Indiana,Stanford
218,3231,3301,0.6369108963337311,Indiana,NC State
219,3231,3211,0.45112606760481366,Indiana,Gonzaga
220,3231,3428,0.6841712063950622,Indiana,Utah
221,3231,3397,0.8371048197920105,Indiana,Tennessee
222,3231,3235,0.8099656890203903,Indiana,Iowa St
223,3231,3104,0.7352675045263961,Indiana,Alabama
224,3231,3199,0.835514575892955,Indiana,Florida St
225,3231,3268,0.835727563624313,Indiana,Maryland
226,3231,3453,0.7761776867897558,Indiana,WI Green Bay
227,3231,3355,0.7636841710887148,Indiana,S Dakota St
228,3231,3414,0.9471936152489843,Indiana,UC Irvine
229,3231,3151,0.84766746032927,Indiana,Chattanooga
230,3231,3313,0.9022190608301645,Indiana,Norfolk St
231,3231,3180,0.9385382125290751,Indiana,Drexel
232,3231,3234,0.39853632886660884,Indiana,Iowa
233,3231,3417,0.5371035780347542,Indiana,UCLA
234,3231,3261,0.5117828459368823,Indiana,LSU
235,3231,3243,0.6032959058759377,Indiana,Kansas St
236,3231,3160,0.7232745518848609,Indiana,Colorado
237,3231,3257,0.7595962192330146,Indiana,Louisville
238,3231,3166,0.6571260421915206,Indiana,Creighton
239,3231,3452,0.6956610434047223,Indiana,West Virginia
240,3231,3343,0.6444196978852827,Indiana,Princeton
241,3231,3424,0.5633492038628872,Indiana,UNLV
242,3231,3292,0.7652272379117071,Indiana,MTSU
243,3231,3179,0.7390323595526429,Indiana,Drake
244,3231,3339,0.932274005072557,Indiana,Portland
245,3231,3349,0.93358047339714,Indiana,Rice
246,3231,3465,0.8723130651730424,Indiana,Cal Baptist
247,3231,3221,0.9656418064999963,Indiana,Holy Cross
248,3231,3425,0.620690982173678,Indiana,USC
249,3231,3326,0.5496057499513886,Indiana,Ohio St
250,3231,3163,0.4168766169644383,Indiana,Connecticut
251,3231,3439,0.6163427077990233,Indiana,Virginia Tech
252,3231,3124,0.7035368825528252,Indiana,Baylor
253,3231,3393,0.8229751817361888,Indiana,Syracuse
254,3231,3181,0.7782225829158104,Indiana,Duke
255,3231,3242,0.84628069664038,Indiana,Kansas
256,3231,3276,0.8604132065703138,Indiana,Michigan
257,3231,3350,0.6497328801793656,Indiana,Richmond
258,3231,3112,0.8405659137706332,Indiana,Arizona
259,3231,3162,0.786565280218258,Indiana,Columbia
260,3231,3267,0.862427335032272,Indiana,Marshall
261,3231,3238,0.9316993214594806,Indiana,Jackson St
262,3231,3263,0.9243672275399387,Indiana,Maine
263,3231,3394,0.9586256195628342,Indiana,TAM C. Christi
264,3231,3357,0.9556080369659417,Indiana,Sacred Heart
265,3231,3435,0.8570113767749057,Indiana,Vanderbilt
266,3231,3404,0.9691265488818706,Indiana,TN Martin
267,3231,3120,0.8703588258347433,Indiana,Auburn
268,3328,3376,0.08801881129072432,Oklahoma,South Carolina
269,3328,3323,0.28042071507069877,Oklahoma,Notre Dame
270,3328,3333,0.269832624566329,Oklahoma,Oregon St
271,3328,3231,0.19640364431883572,Oklahoma,Indiana
272,3328,3304,0.5635215003021532,Oklahoma,Nebraska
273,3328,3279,0.4943471192940598,Oklahoma,Mississippi
274,3328,3314,0.6086750022471159,Oklahoma,North Carolina
275,3328,3277,0.4465899963662553,Oklahoma,Michigan St
276,3328,3266,0.513853135688437,Oklahoma,Marquette
277,3328,3401,0.6202272096780985,Oklahoma,Texas A&M
278,3328,3195,0.4513915651761472,Oklahoma,FL Gulf Coast
279,3328,3193,0.45643124821325115,Oklahoma,Fairfield
280,3328,3186,0.6448321841479452,Oklahoma,E Washington
281,3328,3245,0.754619539649809,Oklahoma,Kent
282,3328,3342,0.950648952916916,Oklahoma,Presbyterian
283,3328,3400,0.1308330992818408,Oklahoma,Texas
284,3328,3390,0.16194269178412193,Oklahoma,Stanford
285,3328,3301,0.2997654155350873,Oklahoma,NC State
286,3328,3211,0.22099359901157065,Oklahoma,Gonzaga
287,3328,3428,0.3571377110447084,Oklahoma,Utah
288,3328,3397,0.6102590539864263,Oklahoma,Tennessee
289,3328,3235,0.5437321511025857,Oklahoma,Iowa St
290,3328,3104,0.40843448764715296,Oklahoma,Alabama
291,3328,3199,0.5852848646032992,Oklahoma,Florida St
292,3328,3268,0.6027904302242453,Oklahoma,Maryland
293,3328,3453,0.47968529877199795,Oklahoma,WI Green Bay
294,3328,3355,0.4505528412798251,Oklahoma,S Dakota St
295,3328,3414,0.8385084481017286,Oklahoma,UC Irvine
296,3328,3151,0.5937528907436451,Oklahoma,Chattanooga
297,3328,3313,0.6999492317299568,Oklahoma,Norfolk St
298,3328,3180,0.8598833769608454,Oklahoma,Drexel
299,3328,3234,0.1778745616954211,Oklahoma,Iowa
300,3328,3417,0.21183145169549553,Oklahoma,UCLA
301,3328,3261,0.22825681352918648,Oklahoma,LSU
302,3328,3243,0.27904814476774764,Oklahoma,Kansas St
303,3328,3160,0.3803768459621268,Oklahoma,Colorado
304,3328,3257,0.43903479416595537,Oklahoma,Louisville
305,3328,3166,0.3206737151173384,Oklahoma,Creighton
306,3328,3452,0.36270689945634627,Oklahoma,West Virginia
307,3328,3343,0.3136648230741852,Oklahoma,Princeton
308,3328,3424,0.2887379583757924,Oklahoma,UNLV
309,3328,3292,0.4865040386042498,Oklahoma,MTSU
310,3328,3179,0.43498321094803016,Oklahoma,Drake
311,3328,3339,0.8151815073518911,Oklahoma,Portland
312,3328,3349,0.8220738949088245,Oklahoma,Rice
313,3328,3465,0.6354152315375484,Oklahoma,Cal Baptist
314,3328,3221,0.8999988054521455,Oklahoma,Holy Cross
315,3328,3425,0.27977094843938144,Oklahoma,USC
316,3328,3326,0.22060776500425633,Oklahoma,Ohio St
317,3328,3163,0.16270763743986277,Oklahoma,Connecticut
318,3328,3439,0.2840765677289314,Oklahoma,Virginia Tech
319,3328,3124,0.3535147141748991,Oklahoma,Baylor
320,3328,3393,0.5396346374081262,Oklahoma,Syracuse
321,3328,3181,0.47991900047513375,Oklahoma,Duke
322,3328,3242,0.6129210229054898,Oklahoma,Kansas
323,3328,3276,0.6376338549729108,Oklahoma,Michigan
324,3328,3350,0.33518416865488776,Oklahoma,Richmond
325,3328,3112,0.6404097568349387,Oklahoma,Arizona
326,3328,3162,0.4572228902758736,Oklahoma,Columbia
327,3328,3267,0.6018552382291209,Oklahoma,Marshall
328,3328,3238,0.778046819616036,Oklahoma,Jackson St
329,3328,3263,0.7788259037186933,Oklahoma,Maine
330,3328,3394,0.8855061725809685,Oklahoma,TAM C. Christi
331,3328,3357,0.8620689987843806,Oklahoma,Sacred Heart
332,3328,3435,0.6273573148543475,Oklahoma,Vanderbilt
333,3328,3404,0.9297176137367582,Oklahoma,TN Martin
334,3328,3120,0.659080529135974,Oklahoma,Auburn
335,3304,3376,0.06386048480279358,Nebraska,South Carolina
336,3304,3323,0.22459220962331033,Nebraska,Notre Dame
337,3304,3333,0.23512459233361566,Nebraska,Oregon St
338,3304,3231,0.1627834495335383,Nebraska,Indiana
339,3304,3328,0.4364784996978468,Nebraska,Oklahoma
340,3304,3279,0.4355883962285503,Nebraska,Mississippi
341,3304,3314,0.5442234179347833,Nebraska,North Carolina
342,3304,3277,0.38719458440451693,Nebraska,Michigan St
343,3304,3266,0.4585133425660635,Nebraska,Marquette
344,3304,3401,0.5511679656820898,Nebraska,Texas A&M
345,3304,3195,0.42132818300895303,Nebraska,FL Gulf Coast
346,3304,3193,0.42571767082792844,Nebraska,Fairfield
347,3304,3186,0.619528568072437,Nebraska,E Washington
348,3304,3245,0.7044007687950393,Nebraska,Kent
349,3304,3342,0.946174580503053,Nebraska,Presbyterian
350,3304,3400,0.0931432718331679,Nebraska,Texas
351,3304,3390,0.1353677929701561,Nebraska,Stanford
352,3304,3301,0.2465164031105433,Nebraska,NC State
353,3304,3211,0.17524487981275017,Nebraska,Gonzaga
354,3304,3428,0.31632635512394486,Nebraska,Utah
355,3304,3397,0.5499479678097098,Nebraska,Tennessee
356,3304,3235,0.4833945201008508,Nebraska,Iowa St
357,3304,3104,0.35067761415634524,Nebraska,Alabama
358,3304,3199,0.5156580217809954,Nebraska,Florida St
359,3304,3268,0.5468715098160511,Nebraska,Maryland
360,3304,3453,0.44898838316432277,Nebraska,WI Green Bay
361,3304,3355,0.41355805603389717,Nebraska,S Dakota St
362,3304,3414,0.8124337592665807,Nebraska,UC Irvine
363,3304,3151,0.5645798753681583,Nebraska,Chattanooga
364,3304,3313,0.6637641135249311,Nebraska,Norfolk St
365,3304,3180,0.8216479394662219,Nebraska,Drexel
366,3304,3234,0.13456243009950064,Nebraska,Iowa
367,3304,3417,0.17836614290754124,Nebraska,UCLA
368,3304,3261,0.17839916808093859,Nebraska,LSU
369,3304,3243,0.2219598500622401,Nebraska,Kansas St
370,3304,3160,0.33986747922940197,Nebraska,Colorado
371,3304,3257,0.38238900986293806,Nebraska,Louisville
372,3304,3166,0.26216599826238207,Nebraska,Creighton
373,3304,3452,0.30206581171050195,Nebraska,West Virginia
374,3304,3343,0.2532958943123533,Nebraska,Princeton
375,3304,3424,0.24644230258624894,Nebraska,UNLV
376,3304,3292,0.4466998689462698,Nebraska,MTSU
377,3304,3179,0.38614532678258084,Nebraska,Drake
378,3304,3339,0.7694842496339244,Nebraska,Portland
379,3304,3349,0.7800261781214529,Nebraska,Rice
380,3304,3465,0.6145063764724326,Nebraska,Cal Baptist
381,3304,3221,0.8860453553305186,Nebraska,Holy Cross
382,3304,3425,0.23333197118740368,Nebraska,USC
383,3304,3326,0.183435039779545,Nebraska,Ohio St
384,3304,3163,0.12760408726048933,Nebraska,Connecticut
385,3304,3439,0.24687682101953445,Nebraska,Virginia Tech
386,3304,3124,0.30540993526449145,Nebraska,Baylor
387,3304,3393,0.48045744753410224,Nebraska,Syracuse
388,3304,3181,0.4334693887678167,Nebraska,Duke
389,3304,3242,0.5429544021919257,Nebraska,Kansas
390,3304,3276,0.5794034589619566,Nebraska,Michigan
391,3304,3350,0.2698729639191083,Nebraska,Richmond
392,3304,3112,0.5849583259824738,Nebraska,Arizona
393,3304,3162,0.4255566145847393,Nebraska,Columbia
394,3304,3267,0.5641114658149442,Nebraska,Marshall
395,3304,3238,0.7559827590228427,Nebraska,Jackson St
396,3304,3263,0.7439512596338915,Nebraska,Maine
397,3304,3394,0.8661816775375819,Nebraska,TAM C. Christi
398,3304,3357,0.8388067430946332,Nebraska,Sacred Heart
399,3304,3435,0.5558677408321,Nebraska,Vanderbilt
400,3304,3404,0.9223898361989517,Nebraska,TN Martin
401,3304,3120,0.5980701907549213,Nebraska,Auburn
402,3279,3376,0.08607292645905715,Mississippi,South Carolina
403,3279,3323,0.2778974001827921,Mississippi,Notre Dame
404,3279,3333,0.2988626678346987,Mississippi,Oregon St
405,3279,3231,0.20431718873195553,Mississippi,Indiana
406,3279,3328,0.5056528807059402,Mississippi,Oklahoma
407,3279,3304,0.5644116037714497,Mississippi,Nebraska
408,3279,3314,0.6281265537715343,Mississippi,North Carolina
409,3279,3277,0.4524085540914916,Mississippi,Michigan St
410,3279,3266,0.5221284305083645,Mississippi,Marquette
411,3279,3401,0.6347409291125479,Mississippi,Texas A&M
412,3279,3195,0.4660405975444525,Mississippi,FL Gulf Coast
413,3279,3193,0.47437263921638473,Mississippi,Fairfield
414,3279,3186,0.6602213928818064,Mississippi,E Washington
415,3279,3245,0.7599012827188147,Mississippi,Kent
416,3279,3342,0.9556764896048544,Mississippi,Presbyterian
417,3279,3400,0.11551465984455762,Mississippi,Texas
418,3279,3390,0.16280444314804948,Mississippi,Stanford
419,3279,3301,0.31450322956119997,Mississippi,NC State
420,3279,3211,0.20604001679396922,Mississippi,Gonzaga
421,3279,3428,0.38353359881097204,Mississippi,Utah
422,3279,3397,0.6261902798503485,Mississippi,Tennessee
423,3279,3235,0.5530134947371388,Mississippi,Iowa St
424,3279,3104,0.41624196128383717,Mississippi,Alabama
425,3279,3199,0.5948818628382027,Mississippi,Florida St
426,3279,3268,0.618510676004086,Mississippi,Maryland
427,3279,3453,0.5081741452465288,Mississippi,WI Green Bay
428,3279,3355,0.47420818518513747,Mississippi,S Dakota St
429,3279,3414,0.8455450127489292,Mississippi,UC Irvine
430,3279,3151,0.613509088461103,Mississippi,Chattanooga
431,3279,3313,0.7107336211785737,Mississippi,Norfolk St
432,3279,3180,0.8599805078963596,Mississippi,Drexel
433,3279,3234,0.165418655014716,Mississippi,Iowa
434,3279,3417,0.22633311204013745,Mississippi,UCLA
435,3279,3261,0.2096502155805617,Mississippi,LSU
436,3279,3243,0.2731256504909264,Mississippi,Kansas St
437,3279,3160,0.4060175892018146,Mississippi,Colorado
438,3279,3257,0.4642823793356856,Mississippi,Louisville
439,3279,3166,0.31887652607280814,Mississippi,Creighton
440,3279,3452,0.3606142489059406,Mississippi,West Virginia
441,3279,3343,0.3062219210499587,Mississippi,Princeton
442,3279,3424,0.295465247440045,Mississippi,UNLV
443,3279,3292,0.48605787059654254,Mississippi,MTSU
444,3279,3179,0.46002177607249356,Mississippi,Drake
445,3279,3339,0.8289708675636243,Mississippi,Portland
446,3279,3349,0.8314917477901944,Mississippi,Rice
447,3279,3465,0.6452031309187736,Mississippi,Cal Baptist
448,3279,3221,0.9099519258284616,Mississippi,Holy Cross
449,3279,3425,0.28517671134116496,Mississippi,USC
450,3279,3326,0.2249511709858365,Mississippi,Ohio St
451,3279,3163,0.1580425669701358,Mississippi,Connecticut
452,3279,3439,0.31758413655448936,Mississippi,Virginia Tech
453,3279,3124,0.35900574712504363,Mississippi,Baylor
454,3279,3393,0.5539322993476623,Mississippi,Syracuse
455,3279,3181,0.5219855552526671,Mississippi,Duke
456,3279,3242,0.6186036935242085,Mississippi,Kansas
457,3279,3276,0.6544557079201956,Mississippi,Michigan
458,3279,3350,0.33426731685975314,Mississippi,Richmond
459,3279,3112,0.6537713861110108,Mississippi,Arizona
460,3279,3162,0.4924625294417425,Mississippi,Columbia
461,3279,3267,0.6280089696365341,Mississippi,Marshall
462,3279,3238,0.7908747512669239,Mississippi,Jackson St
463,3279,3263,0.790407769601893,Mississippi,Maine
464,3279,3394,0.8933254112112801,Mississippi,TAM C. Christi
465,3279,3357,0.870056906605807,Mississippi,Sacred Heart
466,3279,3435,0.6355131811460935,Mississippi,Vanderbilt
467,3279,3404,0.9383398359367703,Mississippi,TN Martin
468,3279,3120,0.6682197843806064,Mississippi,Auburn
469,3314,3376,0.0578367345913995,North Carolina,South Carolina
470,3314,3323,0.19325002629249205,North Carolina,Notre Dame
471,3314,3333,0.20080841215097667,North Carolina,Oregon St
472,3314,3231,0.15402200585208264,North Carolina,Indiana
473,3314,3328,0.3913249977528842,North Carolina,Oklahoma
474,3314,3304,0.4557765820652167,North Carolina,Nebraska
475,3314,3279,0.37187344622846574,North Carolina,Mississippi
476,3314,3277,0.34766631978644896,North Carolina,Michigan St
477,3314,3266,0.40886082052472034,North Carolina,Marquette
478,3314,3401,0.5150016964487405,North Carolina,Texas A&M
479,3314,3195,0.3954270078872446,North Carolina,FL Gulf Coast
480,3314,3193,0.38955475662764655,North Carolina,Fairfield
481,3314,3186,0.5769491855975654,North Carolina,E Washington
482,3314,3245,0.669381473278702,North Carolina,Kent
483,3314,3342,0.9451959751949641,North Carolina,Presbyterian
484,3314,3400,0.08235214061852325,North Carolina,Texas
